,Station Name,Air Temperature
49324,Foster Weather Station,21.39
49325,63rd Street Weather Station,22.4
49326,Oak Street Weather Station,23.0
49327,Foster Weather Station,21.28
49328,63rd Street Weather Station,23.9
49329,Oak Street Weather Station,25.6
49330,Foster Weather Station,24.17
49331,63rd Street Weather Station,24.9
49332,Oak Street Weather Station,27.9
49333,Foster Weather Station,24.89
49334,63rd Street Weather Station,28.8
49335,Oak Street Weather Station,30.1
49336,Foster Weather Station,28.89
49337,63rd Street Weather Station,29.6
49338,Oak Street Weather Station,29.6
49339,Foster Weather Station,29.28
49340,63rd Street Weather Station,26.3
49341,Oak Street Weather Station,24.8
49342,Foster Weather Station,21.17
49343,63rd Street Weather Station,28.0
49344,Oak Street Weather Station,28.2
49345,Foster Weather Station,27.56
49346,Oak Street Weather Station,29.4
49347,63rd Street Weather Station,25.2
49348,Oak Street Weather Station,26.5
49349,Foster Weather Station,25.28
49350,63rd Street Weather Station,26.3
49351,Oak Street Weather Station,27.3
49352,Foster Weather Station,26.28
49353,63rd Street Weather Station,26.5
49354,Oak Street Weather Station,28.3
49355,Foster Weather Station,26.78
49356,63rd Street Weather Station,22.6
49357,Oak Street Weather Station,27.5
49358,Foster Weather Station,22.56
49359,63rd Street Weather Station,23.5
49360,Oak Street Weather Station,27.2
49361,Foster Weather Station,24.06
49362,63rd Street Weather Station,23.3
49363,Oak Street Weather Station,28.3
49364,Foster Weather Station,24.28
49365,63rd Street Weather Station,21.8
49366,Oak Street Weather Station,23.7
49367,Foster Weather Station,21.78
49368,63rd Street Weather Station,29.6
49369,Oak Street Weather Station,30.5
49370,Foster Weather Station,29.39
49371,Oak Street Weather Station,29.9
49372,Foster Weather Station,29.0
49373,63rd Street Weather Station,29.3
49374,63rd Street Weather Station,24.3
49375,Oak Street Weather Station,27.9
49376,Foster Weather Station,25.28
49377,63rd Street Weather Station,24.5
49378,Oak Street Weather Station,27.5
49379,Foster Weather Station,25.0
49380,63rd Street Weather Station,25.3
49381,Oak Street Weather Station,27.6
49382,Foster Weather Station,24.78
49383,63rd Street Weather Station,24.9
49384,Oak Street Weather Station,27.8
49385,Foster Weather Station,24.0
49386,63rd Street Weather Station,20.6
49387,Oak Street Weather Station,21.4
49388,Foster Weather Station,20.78
49389,63rd Street Weather Station,20.1
49390,Oak Street Weather Station,21.1
49391,Foster Weather Station,19.78
49392,63rd Street Weather Station,28.1
49393,Foster Weather Station,27.39
49394,63rd Street Weather Station,26.8
49395,Foster Weather Station,25.0
49396,Oak Street Weather Station,28.0
49397,Foster Weather Station,25.06
49398,63rd Street Weather Station,25.8
49399,Oak Street Weather Station,28.5
49400,Foster Weather Station,26.67
49401,63rd Street Weather Station,26.7
49402,Oak Street Weather Station,26.6
49403,Foster Weather Station,24.56
49404,63rd Street Weather Station,25.0
49405,Oak Street Weather Station,25.8
49406,Foster Weather Station,25.56
49407,63rd Street Weather Station,18.4
49408,Oak Street Weather Station,19.6
49409,Foster Weather Station,18.0
49410,63rd Street Weather Station,24.5
49411,Oak Street Weather Station,23.2
49412,Foster Weather Station,21.06
49413,63rd Street Weather Station,20.9
49414,Oak Street Weather Station,24.2
49415,Foster Weather Station,22.78
49416,63rd Street Weather Station,23.1
49417,Oak Street Weather Station,24.6
49418,Foster Weather Station,22.89
49419,63rd Street Weather Station,22.9
49420,Oak Street Weather Station,24.6
49421,Foster Weather Station,23.17
49422,63rd Street Weather Station,21.5
49423,Oak Street Weather Station,23.0
49424,Foster Weather Station,22.5
49425,63rd Street Weather Station,23.9
49426,Oak Street Weather Station,24.9
49427,Foster Weather Station,23.39
49428,63rd Street Weather Station,24.7
49429,Oak Street Weather Station,25.0
49430,Foster Weather Station,24.28
49431,63rd Street Weather Station,23.5
49432,Oak Street Weather Station,22.8
49433,Foster Weather Station,20.17
49434,63rd Street Weather Station,24.1
49435,Oak Street Weather Station,24.8
49436,Foster Weather Station,23.89
49437,63rd Street Weather Station,26.4
49438,Oak Street Weather Station,26.6
49439,Foster Weather Station,26.06
49440,63rd Street Weather Station,28.5
49441,Oak Street Weather Station,29.0
49442,Foster Weather Station,28.06
49443,63rd Street Weather Station,29.7
49444,Oak Street Weather Station,28.6
49445,Foster Weather Station,29.5
49446,63rd Street Weather Station,29.3
49447,Oak Street Weather Station,29.0
49448,Foster Weather Station,27.39
49449,63rd Street Weather Station,28.9
49450,Oak Street Weather Station,28.2
49451,Foster Weather Station,22.5
49452,63rd Street Weather Station,26.2
49453,Oak Street Weather Station,25.4
49454,Foster Weather Station,22.06
49455,63rd Street Weather Station,25.0
49456,Oak Street Weather Station,25.3
49457,Foster Weather Station,24.78
49458,63rd Street Weather Station,24.9
49459,Oak Street Weather Station,26.3
49460,Foster Weather Station,25.67
49461,63rd Street Weather Station,24.9
49462,Oak Street Weather Station,26.3
49463,Foster Weather Station,25.56
49464,63rd Street Weather Station,24.8
49465,Oak Street Weather Station,25.8
49466,Foster Weather Station,25.06
49467,63rd Street Weather Station,24.8
49468,Oak Street Weather Station,25.4
49469,Foster Weather Station,24.39
49470,63rd Street Weather Station,20.6
49471,Oak Street Weather Station,19.1
49472,Foster Weather Station,18.06
49473,63rd Street Weather Station,19.6
49474,Oak Street Weather Station,21.9
49475,Foster Weather Station,18.67
49476,63rd Street Weather Station,27.1
49477,Oak Street Weather Station,27.7
49478,Foster Weather Station,26.89
49479,63rd Street Weather Station,28.2
49480,Oak Street Weather Station,28.8
49481,Foster Weather Station,28.28
49482,63rd Street Weather Station,28.3
49483,Oak Street Weather Station,26.7
49484,Foster Weather Station,24.5
49485,Foster Weather Station,29.0
49486,63rd Street Weather Station,30.5
49487,Oak Street Weather Station,27.8
49488,Foster Weather Station,27.56
49489,63rd Street Weather Station,30.0
49490,Oak Street Weather Station,28.0
49491,Foster Weather Station,24.28
49492,63rd Street Weather Station,22.0
49493,Oak Street Weather Station,20.3
49494,Foster Weather Station,21.06
49495,63rd Street Weather Station,22.3
49496,Oak Street Weather Station,20.6
49497,Foster Weather Station,19.56
49498,63rd Street Weather Station,23.9
49499,63rd Street Weather Station,22.7
49500,Oak Street Weather Station,21.4
49501,Foster Weather Station,19.56
49502,63rd Street Weather Station,21.8
49503,Oak Street Weather Station,22.3
49504,Foster Weather Station,21.67
49505,63rd Street Weather Station,22.4
49506,Oak Street Weather Station,22.5
49507,Foster Weather Station,21.5
49508,63rd Street Weather Station,22.0
49509,Oak Street Weather Station,23.1
49510,Foster Weather Station,22.28
49511,63rd Street Weather Station,22.5
49512,Oak Street Weather Station,22.9
49513,Foster Weather Station,22.28
49514,63rd Street Weather Station,22.5
49515,Oak Street Weather Station,23.2
49516,Foster Weather Station,22.28
49517,63rd Street Weather Station,23.3
49518,Oak Street Weather Station,23.8
49519,Foster Weather Station,22.17
49520,63rd Street Weather Station,23.7
49521,Oak Street Weather Station,23.5
49522,Foster Weather Station,22.39
49523,63rd Street Weather Station,23.8
49524,Oak Street Weather Station,24.7
49525,Foster Weather Station,23.0
49526,63rd Street Weather Station,24.4
49527,Oak Street Weather Station,25.1
49528,Foster Weather Station,23.56
49529,63rd Street Weather Station,24.5
49530,Oak Street Weather Station,24.9
49531,Foster Weather Station,24.17
49532,63rd Street Weather Station,24.8
49533,Oak Street Weather Station,25.1
49534,Foster Weather Station,24.28
49535,63rd Street Weather Station,25.2
49536,Oak Street Weather Station,26.0
49537,Foster Weather Station,24.89
49538,63rd Street Weather Station,24.1
49539,Oak Street Weather Station,24.3
49540,Foster Weather Station,23.56
49541,63rd Street Weather Station,23.7
49542,63rd Street Weather Station,25.0
49543,Oak Street Weather Station,26.3
49544,Foster Weather Station,24.89
49545,63rd Street Weather Station,25.2
49546,Oak Street Weather Station,26.2
49547,Foster Weather Station,24.17
49548,63rd Street Weather Station,25.5
49549,Oak Street Weather Station,25.6
49550,Foster Weather Station,24.56
49551,63rd Street Weather Station,25.3
49552,Oak Street Weather Station,25.2
49553,Foster Weather Station,24.56
49554,63rd Street Weather Station,24.4
49555,Oak Street Weather Station,24.5
49556,Foster Weather Station,24.0
49557,63rd Street Weather Station,23.8
49558,Oak Street Weather Station,24.1
49559,Foster Weather Station,23.28
49560,63rd Street Weather Station,21.5
49561,Oak Street Weather Station,21.9
49562,Foster Weather Station,20.67
49563,63rd Street Weather Station,20.8
49564,Oak Street Weather Station,21.4
49565,Foster Weather Station,20.17
49566,63rd Street Weather Station,20.3
49567,Oak Street Weather Station,21.0
49568,Foster Weather Station,19.67
49569,63rd Street Weather Station,20.9
49570,Oak Street Weather Station,23.9
49571,Foster Weather Station,22.89
49572,63rd Street Weather Station,22.9
49573,Oak Street Weather Station,23.4
49574,Foster Weather Station,22.17
49575,63rd Street Weather Station,22.5
49576,Oak Street Weather Station,22.9
49577,Foster Weather Station,21.89
49578,63rd Street Weather Station,22.1
49579,Oak Street Weather Station,22.3
49580,Foster Weather Station,21.17
49581,63rd Street Weather Station,19.7
49582,Oak Street Weather Station,20.4
49583,Foster Weather Station,19.28
49584,63rd Street Weather Station,19.5
49585,Oak Street Weather Station,20.3
49586,Foster Weather Station,19.0
49587,63rd Street Weather Station,20.4
49588,Oak Street Weather Station,21.5
49589,Foster Weather Station,19.78
49590,Oak Street Weather Station,21.9
49591,Foster Weather Station,20.17
49592,63rd Street Weather Station,21.8
49593,Oak Street Weather Station,22.3
49594,Foster Weather Station,21.06
49595,63rd Street Weather Station,22.8
49596,Oak Street Weather Station,23.2
49597,Foster Weather Station,21.89
49598,63rd Street Weather Station,23.8
49599,Oak Street Weather Station,23.6
49600,Foster Weather Station,23.0
49601,63rd Street Weather Station,24.1
49602,Oak Street Weather Station,24.1
49603,Foster Weather Station,23.28
49604,63rd Street Weather Station,24.0
49605,Oak Street Weather Station,25.5
49606,Foster Weather Station,23.78
49607,63rd Street Weather Station,24.6
49608,Oak Street Weather Station,26.0
49609,Foster Weather Station,24.67
49610,63rd Street Weather Station,23.3
49611,Oak Street Weather Station,20.6
49612,Foster Weather Station,19.5
49613,63rd Street Weather Station,21.1
49614,Oak Street Weather Station,22.6
49615,Foster Weather Station,19.28
49616,63rd Street Weather Station,18.0
49617,Oak Street Weather Station,18.4
49618,Foster Weather Station,17.39
49619,63rd Street Weather Station,19.8
49620,Oak Street Weather Station,20.0
49621,Foster Weather Station,18.56
49622,63rd Street Weather Station,19.8
49623,Oak Street Weather Station,21.2
49624,Foster Weather Station,20.17
49625,63rd Street Weather Station,20.0
49626,Oak Street Weather Station,21.0
49627,Foster Weather Station,20.39
49628,63rd Street Weather Station,19.5
49629,Oak Street Weather Station,20.9
49630,Foster Weather Station,19.78
49631,63rd Street Weather Station,18.1
49632,Oak Street Weather Station,20.4
49633,Foster Weather Station,19.39
49634,63rd Street Weather Station,17.8
49635,Oak Street Weather Station,19.8
49636,Foster Weather Station,18.89
49637,63rd Street Weather Station,17.6
49638,Oak Street Weather Station,19.1
49639,Foster Weather Station,18.28
49640,63rd Street Weather Station,17.1
49641,Oak Street Weather Station,18.6
49642,Foster Weather Station,17.56
49643,63rd Street Weather Station,17.4
49644,Oak Street Weather Station,18.3
49645,Foster Weather Station,17.28
49646,63rd Street Weather Station,16.7
49647,Oak Street Weather Station,18.1
49648,Foster Weather Station,16.67
49649,63rd Street Weather Station,15.9
49650,Oak Street Weather Station,17.8
49651,Foster Weather Station,16.5
49652,63rd Street Weather Station,16.1
49653,Oak Street Weather Station,17.4
49654,Foster Weather Station,16.0
49655,63rd Street Weather Station,16.5
49656,Oak Street Weather Station,18.1
49657,Foster Weather Station,16.06
49658,63rd Street Weather Station,17.9
49659,Oak Street Weather Station,19.2
49660,Foster Weather Station,18.0
49661,63rd Street Weather Station,20.0
49662,Oak Street Weather Station,21.1
49663,Foster Weather Station,20.06
49664,63rd Street Weather Station,22.1
49665,Oak Street Weather Station,23.2
49666,Foster Weather Station,21.78
49667,63rd Street Weather Station,23.9
49668,Oak Street Weather Station,24.5
49669,Foster Weather Station,23.28
49670,63rd Street Weather Station,24.5
49671,Oak Street Weather Station,25.5
49672,Foster Weather Station,24.17
49673,63rd Street Weather Station,25.1
49674,Oak Street Weather Station,26.7
49675,Foster Weather Station,24.89
49676,63rd Street Weather Station,25.6
49677,Oak Street Weather Station,25.8
49678,Foster Weather Station,24.06
49679,63rd Street Weather Station,20.7
49680,Oak Street Weather Station,21.8
49681,Foster Weather Station,19.67
49682,63rd Street Weather Station,17.1
49683,Oak Street Weather Station,16.9
49684,Foster Weather Station,16.06
49685,63rd Street Weather Station,16.5
49686,Oak Street Weather Station,16.6
49687,Foster Weather Station,15.78
49688,63rd Street Weather Station,16.4
49689,Oak Street Weather Station,17.0
49690,Foster Weather Station,16.17
49691,63rd Street Weather Station,17.8
49692,Oak Street Weather Station,17.8
49693,63rd Street Weather Station,18.6
49694,Oak Street Weather Station,18.0
49695,Foster Weather Station,17.06
49696,63rd Street Weather Station,18.3
49697,Oak Street Weather Station,18.0
49698,Foster Weather Station,17.17
49699,63rd Street Weather Station,17.9
49700,Oak Street Weather Station,17.4
49701,Foster Weather Station,16.56
49702,63rd Street Weather Station,18.0
49703,Oak Street Weather Station,17.5
49704,Foster Weather Station,16.28
49705,63rd Street Weather Station,17.6
49706,Oak Street Weather Station,17.2
49707,Foster Weather Station,15.89
49708,63rd Street Weather Station,17.2
49709,Oak Street Weather Station,17.4
49710,Foster Weather Station,15.78
49711,63rd Street Weather Station,17.3
49712,Oak Street Weather Station,17.5
49713,Foster Weather Station,15.67
49714,63rd Street Weather Station,17.0
49715,Oak Street Weather Station,17.4
49716,Foster Weather Station,15.67
49717,63rd Street Weather Station,17.3
49718,Oak Street Weather Station,17.1
49719,Foster Weather Station,15.67
49720,63rd Street Weather Station,17.0
49721,Oak Street Weather Station,17.0
49722,Foster Weather Station,15.39
49723,63rd Street Weather Station,17.2
49724,Oak Street Weather Station,16.9
49725,Foster Weather Station,15.39
49726,63rd Street Weather Station,17.7
49727,Oak Street Weather Station,18.9
